0	02128286
1	13904843
2	02504562
3	13561719
4	13743605
5	06428646
6	01732172
7	06398401
8	00826509
9	00924825
10	00911562
11	05148699
12	15140892
13	05032565
14	09998101
15	05546383
16	08053576
17	10345804
18	11531090
19	00555138
20	06733939
21	01127623
22	01644746
23	05301908
24	05154517
25	00849982
26	04829282
27	00900616
28	10668450
29	00355547
30	05154908
31	05476256
32	03728811
33	05124057
34	00250181
35	08110373
36	02952275
37	05332569
38	05793554
39	04635104
40	01812324
41	07286368
42	01194938
43	01012073
44	13955461
45	09979589
46	13913566
47	04833276
48	00933420
49	00663353
50	00628491
51	00316594
52	00703512
53	05464104
54	05532944
55	02108026
56	10335931
57	02716165
58	05444324
59	00904046
60	01474209
61	02579247
62	02554922
63	10077593
64	02624263
65	00038750
66	00022686
67	02023107
68	07528212
69	02679899
70	06384708
71	09877587
72	01197980
73	01635176
74	01557614
75	05499172
76	05495172
77	00723056
78	05417975
79	00334186
80	04735233
81	00634472
82	00726784
83	01253060
84	00162632
85	01871979
86	05267548
87	03526198
88	02284951
89	06671484
90	00781000
91	00856824
92	02376429
93	04544979
94	10409634
95	01284461
96	00704690
97	01138670
98	01259691
99	00588221
100	08566028
101	01238424
102	02702674
103	00199309
104	00169651
105	00707956
106	00905399
107	01086081
108	00931453
109	04898437
110	00652346
111	00140652
112	01792567
113	00874067
114	01026262
115	02964389
116	04852750
117	00280586
118	15144371
119	02869563
120	00550282
121	00158804
122	05230357
123	00690614
124	04321534
125	02143539
126	08107499
127	00654625
128	01627355
129	01666717
130	07539367
131	00290740
132	02130160
133	10053808
134	09997404
135	02256109
136	05670710
137	15271008
138	10518349
139	14446161
140	02486932
141	05705355
142	02331262
143	06252743
144	00015388
145	03721797
146	05758059
147	02600255
148	00618682
149	01385458
150	05294606
151	02735688
152	07423560
153	10160012
154	02310855
155	00079398
156	01345109
157	00595630
158	05827253
159	02611630
160	08061042
161	13282161
162	05816287
163	02463403
164	00090779
165	05459769
166	05576950
167	01474513
168	01329239
169	00094240
170	04831727
171	01422886
172	02219094
173	14412725
174	00041899
175	09631129
176	04377057
177	05556325
178	05581693
179	00854000
180	13365698
181	05652926
182	13970236
183	02685299
184	05765159
185	00192836
186	01001294
187	05492259
188	09190918
189	10693824
190	13989863
191	02610845
192	05304932
193	02354287
194	03384535
195	07357101
196	00101779
197	06650070
198	01686132
199	05563770
200	10380305
201	03733925
202	02128873
203	00347610
204	00876332
205	00611256
206	02542795
207	06712325
208	07160296
209	05835747
210	00248659
211	08189659
212	04599396
213	10741590
214	00926472
215	10509161
216	05310351
217	05093890
218	10415638
219	03050026
220	02274299
221	01209220
222	05537576
223	05199869
224	02344060
225	05576194
226	07490713
227	00418025
228	06324475
229	07526757
230	14051917
231	00626800
232	10681194
233	01191755
234	09632274
235	00609953
236	01824244
237	09774783
238	02553697
239	01046984
240	02245993
241	00232542
242	06367107
243	05480794
244	03485997
245	01291069
246	02108377
247	01993926
248	07443761
249	01101329
250	00611802
251	02501278
252	00105333
253	00180413
254	01620854
255	00656576
256	00030358
257	01072565
258	01685313
259	00353782
260	09179776
261	07270179
262	01322509
263	06260121
264	03257343
265	00713818
266	05610008
267	05869857
268	07522128
269	00484166
270	02230056
271	00332835
272	05538016
273	00067999
274	06043075
275	13872211
276	01642924
277	01129977
278	01380638
279	00019448
280	03967942
281	05501485
282	03075768
283	00903385
284	02526085
285	02304982
286	02598211
287	06732581
288	02261464
289	05221895
290	00853776
291	05367735
292	14778436
293	09424489
294	00926702
295	01237415
296	05930736
297	00238527
298	00664110
299	00002137
300	01239064
301	09628382
302	01032368
303	06684383
304	02458103
305	02376277
306	04905188
307	06428216
308	03074922
309	05541509
310	13253612
311	00145218
312	09178821
313	01149138
314	00003316
315	01771390
316	02665803
317	05493303
318	01014066
319	08664443
320	04620216
321	02137538
322	09476521
323	07283608
324	00699626
325	10595647
326	01105259
327	10495421
328	01312810
329	02128066
330	00084230
331	01636397
332	14317720
333	00838043
334	05034225
335	10399299
336	01813499
337	02220461
338	00112997
339	00644839
340	00512186
341	01894758
342	05540513
343	00229260
344	01712704
345	01974062
346	06090869
347	05309725
348	02897524
349	00594621
350	05311054
351	00728849
352	05503705
353	14420954
354	00042311
355	00592883
356	02670398
357	05634219
358	02130300
359	02232190
360	05702275
361	08239808
362	09257949
363	07531255
364	00378985
365	05275651
366	03269401
367	00689205
368	02471762
369	01626138
370	02005756
371	01097292
372	00660971
373	02479990
374	00752144
375	00803815
376	02569790
377	00055871
378	05512139
379	01295275
380	00483146
381	10794014
382	00004605
383	00114095
384	00005041
385	00147454
386	00739662
387	08623927
388	06765044
389	14425414
390	02642814
391	08435388
392	02549581
393	01057200
394	10634316
395	02031158
396	05596004
397	05236152
398	05327767
399	01246579
400	10045713
401	08242100
402	06724763
403	01554799
404	05367912
405	04828925
406	02281093
407	10041195
408	06741305
409	00612042
410	10120816
411	02500902
412	00372013
413	05570839
414	01088923
415	14004317
416	05423779
417	05941423
418	02309341
419	05302499
420	05818741
421	10729175
422	01187810
423	02202384
424	04733640
425	00765977
426	06551784
427	07546125
428	14562960
429	10107303
430	05269901
431	02386012
432	10476086
433	01346804
434	07491708
435	01126961
436	00905852
437	05433496
438	02621853
439	07248060
440	00360932
441	00721437
442	09621545
443	00238022
444	05194151
445	09837824
446	01045419
447	13844212
448	01119169
449	01494310
450	05755883
451	05854150
452	05286536
453	00532607
454	05272110
455	01131043
456	04773596
457	08081668
458	03104594
459	05505679
460	05475878
461	00476819
462	02499629
463	05511618
464	06549661
465	02530861
466	01348530
467	02603673
468	01074650
469	01108148
470	00147187
471	00651991
472	06004067
473	00954608
474	01211019
475	08058098
476	14324274
477	02684924
478	05559256
479	04616059
480	07988857
481	09366317
482	05434927
483	01931768
484	01653013
485	01332730
486	02451370
487	10336234
488	05314639
489	05462674
490	01145359
491	10339504
492	05344514
