0	13941337
1	10292316
2	01240210
3	02507736
4	02374914
5	01089483
6	00192836
7	05432736
8	01224001
9	00874067
10	09424489
11	00602805
12	00555138
13	06766190
14	06470073
15	00767826
16	07985223
17	02851001
18	02284803
19	01198307
20	01291069
21	07037465
22	00239230
23	00002684
24	07494363
25	13278375
26	01627355
27	01247647
28	04628192
29	02729023
30	07323922
31	02286687
32	00849982
33	14379829
34	02103481
35	02697950
36	01285440
37	00912960
38	00729109
39	07151892
40	07212190
41	00360143
42	01704953
43	06773434
44	01131043
45	00933154
46	04829282
47	05290756
48	09878275
49	13961642
50	07201365
51	01511380
52	01922763
53	07447261
54	01735308
55	00390215
56	06691442
57	05485314
58	15142167
59	09379111
60	10150794
61	02842445
62	05109808
63	00900581
64	02735418
65	00879759
66	10126177
67	09681351
68	05593654
69	05293773
70	05951566
71	02578235
72	02348324
73	05864177
74	05194578
75	02589013
76	00252990
77	05461816
78	05475878
79	00096343
80	00522751
81	04599396
82	00799383
83	00612160
84	00648977
85	01282014
86	09612848
87	00186616
88	05293597
89	01806505
90	07150644
91	10372373
92	05827253
93	00704388
94	13931145
95	01548193
96	05593476
97	01662771
98	09762821
99	09976429
100	10756433
101	13986679
102	10731244
103	08103777
104	02554647
105	10423589
106	04669247
107	00119524
108	03110322
109	10209082
110	01368192
111	13872421
112	01194938
113	07988857
114	02589576
115	06428646
116	05138488
117	05387395
118	05550330
119	02064745
120	02245993
121	05593871
122	05601198
123	00723056
124	00224901
125	02051031
126	01635176
127	09777353
128	00643250
129	02201644
130	00813044
131	05320362
132	07050619
133	00002452
134	01818235
135	10058411
136	02489748
137	10677271
138	00002573
139	05379734
140	00023271
141	10025730
142	01139194
143	01633343
144	00001930
145	01040707
146	09610660
147	05107765
148	00644583
149	05285275
150	02537960
151	00975902
152	02161432
153	01812324
154	01816431
155	05194043
156	13742358
157	09771664
158	01881696
159	05517578
160	02170427
161	08441203
162	02037272
163	00903385
164	09257949
165	01209953
166	02199590
167	01229938
168	05344848
169	09615807
170	13455487
171	02108026
172	15266911
173	06259898
174	02678438
175	05888929
176	00654885
177	00727573
178	00094240
179	05901508
180	10240082
181	13989627
182	03954731
183	00728975
184	02472293
185	05654362
186	10741821
187	02130160
188	00752144
189	10476086
190	02700104
191	00503164
192	00467451
193	00482893
194	06128570
195	01743217
196	01395617
197	08231184
198	04761212
199	01458302
200	01797204
201	00376063
202	04693384
203	01621555
204	01046932
205	00991838
206	06684383
207	01310660
208	10482220
209	00712708
210	07319909
211	00396703
212	10592397
213	13440063
214	06757057
215	05343718
216	05838765
217	07121157
218	05051896
219	13089631
220	05280831
221	07492655
222	06757891
223	01053207
224	01375637
225	00002325
226	05596004
227	04759849
228	07515560
229	00685638
230	10681194
231	02012344
232	09862345
233	02556126
234	01086081
235	05585383
236	05301392
237	05315095
238	01074694
239	14317720
240	02586121
241	00164345
242	03074922
243	00830761
244	00142191
245	10020031
246	01094725
247	05544906
248	05314919
249	00364479
250	13860793
251	04733640
252	01348530
253	01105259
254	00403783
255	13095685
256	13575869
257	01133876
258	01340439
259	05810948
260	00043765
261	00906367
262	08081668
263	08462320
264	06398401
265	00695226
266	00877127
267	07537068
268	02128286
269	05340599
270	14548343
271	05426989
272	03081021
273	00172710
274	01230965
275	01082606
276	02504131
277	13810323
278	10335931
279	05154908
280	00034213
281	02306462
282	02450505
283	03365592
284	14322699
285	13864153
286	00101779
287	01261712
288	07293180
289	14418395
290	01435380
291	02942769
292	00699815
293	00666510
294	05280365
295	01178565
296	05755156
297	01215392
298	09769929
299	06643408
300	01990694
301	01151407
302	03091374
303	07291794
304	00004475
305	01156834
306	02514825
307	01685313
308	00042541
309	02895606
310	07151380
311	00226618
312	00955060
313	02646757
314	01032840
315	01934205
316	01108148
317	01135952
318	01855606
319	06392935
320	01156112
321	01549187
322	00879356
323	10609092
324	02715229
325	02005756
326	07160116
327	04877421
328	00859153
