0	02304982
1	15255641
2	00812274
3	02373336
4	14507951
5	09824361
6	04384016
7	00902424
8	00345761
9	02103162
10	10292316
11	01449974
12	05908520
13	00928630
14	05349659
15	05535484
16	02544348
17	10578762
18	02766328
19	05344514
20	05817396
21	10660333
22	14548343
23	01752884
24	00872886
25	01211019
26	04473432
27	00633265
28	05468849
29	05593871
30	10209246
31	02116118
32	14034177
33	13534274
34	01016316
35	13773361
36	00324384
37	03730153
38	00962447
39	01098869
40	02400037
41	05283816
42	05922651
43	05123416
44	01241767
45	00243373
46	03748886
47	01770802
48	10709529
49	00814850
50	00803325
51	01788733
52	06740183
53	04360501
54	05543177
55	01105259
56	05502556
57	05324553
58	02110927
59	05474738
60	10214637
61	10439851
62	02327200
63	02513740
64	00968211
65	00795720
66	05559908
67	01063697
68	07370125
69	02511551
70	01989873
71	05282000
72	04546855
73	02153959
74	01462005
75	10256537
76	02166460
77	04852750
78	01825671
79	00662589
80	10631941
81	09929298
82	10249950
83	07080868
84	02554922
85	03541091
86	00893167
87	05372428
88	04723816
89	07325190
90	05051896
91	01346003
92	00029378
93	00931852
94	03540595
95	03429288
96	07550369
97	01463963
98	10484526
99	05398609
100	01088381
101	00116619
102	05634219
103	05540513
104	00719734
105	01899262
106	02037272
107	01131197
108	02623529
109	01468058
110	10495167
111	02324478
112	05702275
113	03401721
114	06193203
115	00959376
116	05803938
117	07214432
118	01507143
119	03126385
120	01650610
121	00812580
122	02202384
123	07456188
124	14877585
125	07181935
126	09617867
127	00159620
128	05296775
129	05585205
130	07546465
131	05148699
132	02407338
133	00949134
134	01170813
135	06511874
136	05316175
137	01009240
138	05650329
139	00604811
140	00593108
141	00550771
142	02107248
143	01516534
144	01631830
145	02259829
146	00673766
147	05332225
148	01238424
149	13572436
150	01016832
151	14036203
152	04729328
153	09179776
154	00770270
155	07159791
156	07184391
157	01634424
158	10160012
159	02130160
160	15258694
161	02410855
162	14911057
163	01846916
164	00960851
165	10431625
166	02662297
167	00881649
168	15144371
169	01988080
170	02744651
171	01079873
172	02604760
173	00367976
174	00023271
175	05373790
176	02030424
177	14481080
178	00162632
179	05435477
180	01212572
181	02685299
182	02455407
183	05485554
184	05383467
185	00655779
186	05928513
187	09385911
188	07177924
189	00004475
190	02609203
191	02611002
192	00468480
193	02492198
194	07151892
195	00830761
196	01478002
197	00815686
198	02230247
199	01460421
200	05532944
201	07283608
202	01637982
203	09451517
204	01791535
205	05088056
206	05967097
207	02842445
208	05546540
209	06252138
210	10212780
211	05785508
212	05735478
213	05588551
214	14006945
215	03408054
216	05701363
217	02285629
218	07109019
219	09184975
220	00773814
221	15292069
222	05311054
