0	00115667
1	01156438
2	10213652
3	05601758
4	08482271
5	05654362
6	01771390
7	00069295
8	00655779
9	10665302
10	00778275
11	00893167
12	02230772
13	07348399
14	09224911
15	05274808
16	01040707
17	08081403
18	15258281
19	15255804
20	00351824
21	07200813
22	01634424
23	02570062
24	01226240
25	00442267
26	02600948
27	02147109
28	00904690
29	05823054
30	05501485
31	01899262
32	10284064
33	05582305
34	02407987
35	00626800
36	01621555
37	05395690
38	00763399
39	00925873
40	05808218
41	07162545
42	00607405
43	00261405
44	00956687
45	01008947
46	00788973
47	01205696
48	01629958
49	05481095
50	05560787
51	02259829
52	05926676
53	02851099
54	07370410
55	02569130
56	15140405
57	01754105
58	01947266
59	06367107
60	00256507
61	07138085
62	05553288
63	01149470
64	05594037
65	06193203
66	05541872
67	00112312
68	01131473
69	05272110
70	01015244
71	01123765
72	06786629
73	05816287
74	01953810
75	05248181
76	01995549
77	06693198
78	10178216
79	05279953
80	01439745
81	04728786
82	05585205
83	10510546
84	14691822
85	10681194
86	05329215
87	01507143
88	01644522
89	00115036
90	10060175
91	02618149
92	10399299
93	05534333
94	05462674
95	00391599
96	07180787
97	00439826
98	02426171
99	01224031
100	06196584
101	01642924
102	05835747
103	04424418
104	01894758
105	00404222
106	02094569
107	05929008
108	10677713
109	10209246
110	04773351
111	00242808
112	02604760
113	13286640
114	05891783
115	00673766
116	15055633
117	01974062
118	04337740
119	01130455
120	05380697
121	01230555
122	05817396
123	09257949
124	10256537
125	09279458
126	03294048
127	01284908
128	00164345
129	05500594
130	00298497
131	07184391
132	05421414
133	06253518
134	06740183
135	07180183
136	02895606
137	03736970
138	01441510
139	01309143
140	06601327
141	06756407
142	02387486
143	05496990
144	10002760
145	08239808
146	05794694
147	02051694
148	01352996
149	02713218
150	00592883
151	04524313
152	00237078
153	06727616
154	00114431
155	05316175
156	01998793
157	09613191
158	07208000
159	05845140
160	00902424
161	08064130
162	01433294
163	00858781
164	05297523
165	01194331
166	00609506
167	06691083
168	05984584
169	05444324
170	05512139
171	01989669
172	10708292
173	01220636
174	10075529
175	07203126
176	05199869
177	00704388
178	05320362
179	05773923
180	07283608
181	05373924
182	10476086
183	04616059
184	15145171
185	00261029
186	02991302
187	02614181
188	01658188
189	05785508
190	02853218
191	00933420
192	05540121
193	13102409
194	01016832
195	00163592
196	15113229
197	11498203
198	05279688
199	07963987
200	04153751
201	00767826
202	01092366
203	01076793
204	07540866
205	04871374
206	00042457
207	00989602
208	05544906
209	01449053
210	02166460
211	07201365
212	01169744
213	03126385
214	05267548
215	01873942
216	05803379
217	00785690
218	01131197
219	01023820
220	04087126
221	10032676
222	02619924
223	09929298
224	00013160
225	00322457
226	02020590
227	08061042
228	10644179
229	04800359
230	09184834
231	09626589
232	13760316
233	00881649
234	02012344
235	15292069
236	00001930
237	01284271
238	00900726
239	00929718
240	01211019
241	13872421
242	06428646
243	00621476
244	05595531
245	00282050
246	06652242
247	05772215
248	03401500
249	07314277
250	05943066
251	07477945
252	05216365
253	01770501
254	00706243
255	01640207
256	10096217
257	00947077
258	02687992
259	03269401
260	04211528
261	02377703
262	14451349
263	04910377
264	03005920
265	00138956
266	10630188
267	01468327
268	00772640
269	03278248
270	00468480
271	05217168
272	03424862
273	02950154
274	00927261
275	13486270
276	01447632
277	04561548
278	00157081
279	06633363
280	00787218
281	00295701
282	05465567
283	05650579
284	00672017
285	02270342
286	08550076
287	00170156
288	09893600
289	02635659
290	04895246
291	10484526
292	02037708
293	01968569
294	01653442
295	06090869
296	01094725
297	01950798
298	05590740
299	01229938
300	02340543
301	01661804
302	02348568
303	03859958
304	00205349
305	05854150
306	05324553
307	00779061
308	06000400
309	02075462
310	00829378
311	01632897
312	05217859
313	13526110
314	02117333
315	00376400
316	00385791
317	06259898
318	13096863
319	05691376
320	04828255
321	13561719
322	01803936
323	01770802
324	04546855
325	00644503
326	01258617
327	03323703
328	10261041
329	00753881
330	07212190
331	05601198
332	01405044
333	02701775
334	05303402
335	13910384
336	01220984
337	00625393
338	01279631
339	00431552
340	05788149
341	05501711
342	07169353
343	01211339
344	04574999
345	02304648
346	05853449
347	01460421
348	00004475
349	00895304
350	01126961
351	05495981
352	00781000
353	01074498
354	06671484
355	00670261
356	06532330
357	08572467
358	00959376
359	05762149
360	09824361
361	01012073
362	13558696
363	01118449
364	05430095
365	04677514
366	00147454
367	07247071
368	05599617
369	14960090
370	05563266
371	10700105
372	04473432
373	05785885
374	02170427
375	00654625
376	05823932
377	00135311
378	05313115
379	06634095
380	02658283
381	00558371
382	02531422
383	02690941
384	02676789
385	10140051
386	01167710
387	14842091
388	04686003
389	02766328
390	05367912
391	00927017
392	02154508
393	14686913
394	05516366
395	01451842
396	01347678
397	09926862
398	05341920
399	06687178
400	05651680
401	01639714
402	05064037
403	05533948
404	03154446
405	05311054
406	06539770
407	01420765
408	00852506
409	04781349
410	14299637
411	00337210
412	09615807
413	00471613
414	09465459
415	00212173
416	05584928
417	01335804
418	01440801
419	05784242
420	00198451
421	05147940
422	00006484
423	00779360
424	02544348
425	02262542
426	00772967
427	01904930
428	01806505
429	05555473
430	06770275
431	05383467
432	03295928
433	10160012
434	05536370
435	05576194
436	01864634
437	01853069
438	00798245
439	05999797
440	04294426
441	04657876
442	06711159
443	13428159
444	02407338
445	04861486
446	05310351
447	03154073
448	05566097
449	04780605
450	06782019
451	02036578
452	04863969
453	05545047
454	02108791
455	05037813
456	01476483
457	10615179
458	01170175
459	01554799
460	03081021
461	00921300
462	00377169
463	00431893
464	14379130
465	01549187
466	01932973
467	05840650
468	00550282
469	10190516
470	01198101
471	01255967
472	05256085
473	01241767
474	01999218
475	13907272
476	02111684
477	01545883
478	09774783
479	02451370
480	13854649
481	09826204
482	05585665
483	00776523
484	00683280
485	00980453
486	03501288
487	04362025
488	03180969
489	00239910
490	06686736
491	04576211
492	01179707
493	05670972
494	02348324
495	04361095
496	02163746
497	05088056
498	03110322
499	00238022
500	00258854
501	02107248
502	01211098
503	02373015
504	13924659
505	05593654
506	07361128
507	00999787
508	02897524
509	00941777
510	05467432
511	00159620
512	00876442
513	04021798
514	10533013
515	03739518
516	14841267
517	02608347
518	02982790
519	02911158
520	09821253
521	05603160
522	10782940
523	05790242
524	10415638
525	05328867
526	00766234
527	00065184
528	02733122
529	00770270
530	00023271
531	02367363
532	05462057
533	05461816
534	00002325
535	00155143
536	02932019
537	00780191
538	05510702
539	01147060
540	06650701
541	02662297
542	10431625
543	04687333
544	07150138
545	03365592
546	00082241
547	00826509
548	14419164
549	02143539
550	05051896
551	01222360
552	01212572
553	01808626
554	14061462
555	00923995
556	05352433
557	05551318
558	01624633
559	01230710
560	07181043
561	00113113
562	07309781
563	01767661
564	03100897
565	05770664
566	00366858
567	05736149
568	00941974
569	05908520
570	01198779
571	01137138
572	05733583
573	02475922
574	00964343
575	10461747
576	02237338
577	00701040
578	05475681
579	05501185
580	00033020
581	01392080
582	00045250
583	01951480
584	01847845
585	10631941
586	06740644
587	05200169
588	14006945
589	10524413
590	04837425
591	01004582
592	00786195
593	05578095
594	00290276
595	02376089
596	00609683
597	00954311
598	09606009
599	00575970
600	02075049
601	00118523
602	01115349
603	07363883
604	00728641
605	02419773
606	00817680
607	09764900
608	01014990
609	00327031
610	02303761
611	02679899
612	04835724
613	05432736
614	02148788
615	02707429
616	04723816
617	05445668
618	00055633
619	07370125
620	04837232
621	05546040
622	09470550
623	15258450
624	01079480
625	05261404
626	00661824
627	00131018
628	02556126
629	00950431
630	06539178
631	00156390
632	02309341
633	01627355
634	02609203
635	01129876
636	01990281
637	00199130
638	05305806
639	03294833
640	00243373
641	01759326
642	10345804
643	00116619
644	10335931
645	07208338
646	10107303
647	00593944
648	00203342
649	02554922
650	00971650
651	00943563
652	00728975
653	01101329
654	00713818
655	00940412
656	14037011
657	06254007
658	10439851
659	08164585
660	13954253
661	06078088
662	02506546
663	02712243
664	00879356
665	00943281
666	01555742
667	00302394
668	09608709
669	01680756
670	08208016
671	01230283
672	01818835
673	05779712
674	01906322
675	02327200
676	00593108
677	00862683
678	05143690
679	05254795
680	00648977
681	07548366
682	02037989
683	00123170
684	02450256
685	00628491
686	15256915
687	00878136
688	07251619
689	02103162
690	05562249
691	03501614
692	00053913
693	00806902
694	02448185
695	01601234
696	01090335
697	01865197
698	02665803
699	00664483
700	13855627
701	05337055
702	05387395
703	05271383
704	00368592
705	01943406
706	02304982
707	08054721
708	00103834
709	03526198
710	13929852
711	02450505
712	07168623
713	09961999
714	00161243
715	01284461
716	00037396
717	09609871
718	10771392
719	05692419
720	13793776
721	00941990
722	02002720
723	01381549
724	07252378
725	07373602
726	13792579
727	01346003
728	00874806
729	09614315
730	00765977
731	01119169
732	11410625
733	10625860
734	01432474
735	02418421
736	01098869
737	05827684
738	03079741
739	05578740
740	06721949
741	10660333
742	01634142
743	01792567
744	00598954
745	00027167
746	07201804
747	07248801
748	05553049
749	02434238
750	01835496
751	05593871
752	02842445
753	03967942
754	02666882
755	05916739
756	00803815
757	05726345
758	01810447
759	03490449
760	05289861
761	02228031
762	04019696
763	08189659
764	07445896
765	01432353
766	01793177
767	07550369
768	10578762
769	00798539
770	05387167
771	13480667
772	00561036
773	02505358
774	00588888
775	00882948
776	00347610
777	02685299
778	05600637
779	15282696
780	00311809
781	00829107
782	06291318
783	05195362
784	09612131
785	00113726
786	10495167
787	01070777
788	05539595
789	02318464
790	01840238
791	00633265
792	05564323
793	05254197
794	00146138
795	06057539
796	10709529
797	02400037
798	05928513
799	07993109
800	00030358
801	07139700
802	08060446
803	01194938
804	01667132
805	02492198
806	05634219
807	09614684
808	10461424
809	00602805
810	03181293
811	01145359
812	02749778
813	06037298
814	14911057
815	01990694
816	03125870
817	01923414
818	01896031
819	05318606
820	14036203
821	05275651
822	00667424
823	00020827
824	02232190
825	02468617
826	02290956
827	05919866
828	00813978
829	01239064
830	07436100
831	02030424
832	07546465
833	07939638
834	05543917
835	00185857
836	00896141
837	13576355
838	02994448
839	15180528
840	00707956
841	05967977
842	13095685
843	06200344
844	05309050
845	02286687
846	02537812
847	01008378
848	10742005
849	07456188
850	01993352
851	08381636
852	09773076
853	01176431
854	05491612
855	00829761
856	05339357
857	05289057
858	00963452
859	01129920
860	01311103
861	00622068
862	00050693
863	02543181
864	00918872
865	00699626
866	00476389
867	01126360
868	05779371
869	10605985
870	00875246
871	01430111
872	05194578
873	00064479
874	01628449
875	00483801
876	02796412
877	07363346
878	00239230
879	01130169
880	00023100
881	05465868
882	00331950
883	05978623
884	01026975
885	13980288
886	08199025
887	02877704
888	00338641
889	00135952
890	01556921
891	10205985
892	07324673
893	05217688
894	06528783
895	00784533
896	04773596
897	05793000
898	05511286
899	13928388
900	13920835
901	01454810
902	02681795
903	05474738
904	05540513
905	10191613
906	07140659
907	00875394
908	05650329
909	01309701
910	05230357
911	10434725
912	01549719
913	05532225
914	01993549
915	04530283
916	01070102
917	00695523
918	00812580
919	01353226
920	15257692
921	01127075
922	00788097
923	01494310
924	00773402
925	01012360
926	01350449
927	06253140
928	06605396
929	02202928
930	01344293
931	07199565
932	00911048
933	01123598
934	09773245
935	09833997
936	06643408
937	00571609
938	04661151
939	06634239
940	05434927
941	05734559
942	00156812
943	10380305
944	02285629
945	00349369
946	00765649
947	02724417
948	00167934
949	05555917
950	05907682
951	05432948
952	07372779
953	06078327
954	00248659
955	02463403
956	07238102
957	01209953
958	05790572
959	00752144
960	05287882
961	00339464
962	00623151
963	05035961
964	01887020
965	03510583
966	00205598
967	01752884
968	14419510
969	01083077
970	01976089
971	04761212
972	05549830
973	06722453
974	02611002
975	03335030
976	05349659
977	05459769
978	06741305
979	01552519
980	02848523
981	05797177
982	01106864
983	05473928
984	03624134
985	00403609
986	13968547
987	02510879
988	01680132
989	05837957
990	01989562
991	00900070
992	10738515
993	02419073
994	00325110
995	10150794
996	01637166
997	03658858
998	00805034
999	00869126
1000	02230247
1001	01963942
1002	02432530
1003	00002684
1004	00115157
1005	05352291
1006	05473735
1007	05595083
1008	00567044
1009	00939628
1010	05784831
1011	00044150
1012	02468864
1013	00166172
1014	00479076
1015	05922651
1016	09774266
1017	05692910
1018	05313822
1019	01238424
1020	05505679
1021	02376277
1022	04897762
1023	09258715
1024	05517578
1025	03839993
1026	07372565
1027	01231652
1028	04754237
1029	10115082
1030	02453889
1031	02598143
1032	00734348
1033	05404074
1034	00836236
1035	01628302
1036	00712419
1037	00782527
1038	09802050
1039	02106506
1040	03894379
1041	09962789
1042	08132637
1043	13980845
1044	02734192
1045	01115916
1046	07291312
1047	07550666
1048	05301908
1049	03156405
1050	00003316
1051	02558172
1052	04081844
1053	00635205
1054	13860548
1055	00949134
1056	02887970
1057	00238527
1058	00701877
1059	00822367
1060	01870889
1061	03536568
1062	05838176
1063	01387786
1064	05822746
1065	05405946
1066	04826235
1067	02392600
1068	00171590
1069	14285662
1070	05952490
1071	02742638
1072	15140892
1073	07339329
1074	10741821
1075	00201671
1076	00024264
1077	09632518
1078	02840619
1079	01646300
1080	04635104
1081	03746574
1082	02743261
1083	00896497
1084	05342214
1085	02744651
1086	03429288
1087	00418025
1088	00739082
1089	00105479
1090	10209082
1091	01619354
1092	01646866
1093	05556325
1094	00171586
1095	06252954
1096	09437454
1097	00814850
1098	00839619
1099	00388065
1100	10490699
1101	01935476
1102	01651444
1103	08233056
1104	00958880
1105	01999798
1106	02713852
1107	01168569
1108	02188699
1109	00647094
1110	02796623
1111	01135952
1112	00334935
1113	02324478
1114	13440063
1115	01230350
1116	05511618
1117	00270826
1118	06376154
1119	02480923
1120	00771632
1121	02388950
1122	05624700
1123	05327767
1124	09631129
1125	01575146
1126	02145543
1127	00169806
1128	06757057
1129	00029378
1130	00270215
1131	08441203
1132	02072849
1133	05556204
1134	05379734
1135	00013328
1136	00713167
1137	01038666
1138	07290905
1139	00797878
1140	05386845
1141	09897696
1142	05539138
1143	00633443
1144	10695555
1145	04781755
1146	00896803
1147	01921964
1148	05941037
1149	00386915
1150	00800940
1151	02502916
1152	11498040
1153	00707366
1154	05753564
1155	00282485
1156	01105259
1157	02112029
1158	01261974
1159	01970826
1160	00367976
1161	00583246
1162	10515194
1163	01820901
1164	10401829
1165	00919424
1166	00419644
1167	00331655
1168	00367685
1169	01076615
1170	00001740
1171	03315023
1172	05464104
1173	01992503
1174	00770437
1175	07140978
1176	10524973
1177	00794079
1178	00023773
1179	13810323
1180	00482298
1181	08462320
1182	02373336
1183	01986869
1184	05325378
1185	15109745
1186	01237167
1187	00131426
1188	01843055
1189	00969873
1190	01973759
1191	02517202
1192	01027668
1193	02581073
1194	00972621
1195	05537806
1196	05551711
1197	01281611
1198	00433232
1199	02991048
1200	07429976
1201	06671637
1202	00173338
1203	02056466
1204	15257829
1205	00019792
1206	00007347
1207	02190166
1208	01787955
1209	00342980
1210	00813790
1211	06367373
1212	05504107
1213	00770543
1214	01557614
1215	01771535
1216	00157957
1217	00199707
1218	00774344
1219	01226215
1220	00467451
1221	09379111
1222	05343542
1223	04151940
1224	02231661
1225	00002573
1226	00029677
1227	05830059
1228	06619428
1229	05593476
1230	01853696
1231	05329735
1232	02037472
1233	01302019
1234	01649999
1235	05786372
1236	00104539
1237	07080868
1238	04013729
1239	02045790
1240	02125223
1241	05544725
1242	02056880
1243	00775156
1244	06208751
1245	04250850
1246	00171852
1247	00835032
1248	03391770
1249	00383390
1250	00931040
1251	00151497
1252	03536348
1253	03401721
1254	10053808
1255	00697589
1256	05332225
1257	10249950
1258	01714208
1259	10694258
1260	00820976
1261	02469914
1262	03733925
1263	13100677
1264	00003553
1265	02611630
1266	05532795
1267	05846054
1268	05250659
1269	00136991
1270	08008335
1271	00142191
1272	02495038
1273	07245125
1274	01104637
1275	05816622
1276	01072262
1277	10699752
1278	10684630
1279	01753788
1280	02513740
1281	04485226
1282	06740402
1283	05577741
1284	01021420
1285	09963914
1286	02511551
1287	00598215
1288	02603699
1289	00512749
1290	00745005
1291	02425462
1292	09184975
1293	00806502
1294	07213395
1295	01384439
1296	00015388
1297	01558883
1298	05563034
1299	01351170
1300	05236152
1301	05560244
1302	00953559
1303	04811126
1304	02713372
1305	10692883
1306	05370918
1307	05418717
1308	05766247
1309	05547508
1310	00812274
1311	02733187
1312	00940842
1313	04726938
1314	00004227
1315	06598915
1316	05230603
1317	00835267
1318	00797430
1319	00894738
1320	00815686
1321	07423365
1322	00964694
1323	07370270
1324	01165692
1325	10241300
1326	02395782
1327	03996416
1328	00528990
1329	07246742
1330	01157138
1331	00070641
1332	01146918
1333	14311348
1334	05480794
1335	00076341
1336	01631534
1337	04192698
1338	05296639
1339	00908492
1340	02137907
1341	00265386
1342	07326557
1343	05395098
1344	01158872
1345	02128873
1346	09811712
1347	00662589
1348	02585050
1349	06210363
1350	00035189
1351	04660536
1352	00795863
1353	04618781
1354	01996377
1355	08510666
1356	02410855
1357	00004258
1358	10626867
1359	09870208
1360	02463205
1361	14422179
1362	02495922
1363	05320899
